ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-3CEB9659FD28190B91,www.infonet-biovision.org,English,en,The pod weevil ( Piezotrachelus varius or Apion varium ). Its a common pest of cowpeas in West Africa. Generally 13-26% of the pods are damaged. Losses of seeds up to 92% have been reported in Nigeria. The shiny black weevils bore holes in fresh green cowpea pods and lay eggs into the pods. The grubs feed on the seeds and pupate within the pods.,Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B55584368995A5E87D,www.infonet-biovision.org,English,en,"Bean bruchid ( Acanthoscelides obtectus ) on soybean. Adults are 3-4.5 mm long, grey-brown. Ⓒ Clemson University - USDA Cooperative Extension Slide Series, Bugwood.org",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-BABB1E0ABAD04AF7B0,www.infonet-biovision.org,English,en,"Green gram (Revised): Bean bruchid ( Acanthoscelides obtectus ) on soybean. Adults are 3-4.5 mm long, grey-brown.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-33B2F6F9D905F27757,www.infonet-biovision.org,English,en,"It may feed on petioles and leaves, but prefer flowers. Attacked petioles and leaves have tiny holes surrounded by discoloured areas. Affected flowers are brown, dried, or completely distorted. The flowers drop prematurely. Thrips also feed on pollen leading to decrease in pollination and seed set. Pod production is low and pods are deformed.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-9B8B0A786A2721DF50,www.infonet-biovision.org,English,en,Green gram (Revised): Plough and harrow before planting. It can reduce subsequent thrips attacks by killing pupae in the soil.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-33B14E9DE712EF6BBD,www.infonet-biovision.org,English,en,"Several species of whiteflies are found on cassava in Africa. Feeding causes direct damage, which may cause considerable reduction in root yield if prolonged feeding occurs. Some whiteflies cause major damage to cassava as vectors of cassava viruses. The spiralling whitefly ( Aleurodicus dispersus ) was reported as a new pest of cassava in West Africa in the early 90s. The adults and nymphs of this whitefly occur in large numbers on the lower surfaces of leaves covered with large amount of white waxy material. Females lay eggs on the lower leaf surface in spiral patterns (like fingerprints) of white material secreted by the female. This whitefly sucks sap from cassava leaves. It excretes large amounts of honeydew, which supports the growth of black sooty mould on the plant, causing premature fall of older leaves.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-8F6760AE162927E6F1,www.infonet-biovision.org,English,en,"The tobacco whitefly ( Bemisia tabaci ) transmits the African cassava mosaic virus, one of the most important factors limiting production in Africa. The adults and nymphs of the tobacco whitefly occur on the lower surface of young leaves. They are not covered with white material. The nymphs appear as pale yellow oval specks to the naked eye.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5CBCE52D9DE0B37CF8,www.infonet-biovision.org,English,en,"Vigna radiata , commonly known as mung bean or green gram, belongs to the family Fabaceae and the genus Vigna. It is a member of the legume family and is closely related to other leguminous plants like beans, lentils, and peas. Genus Vigna consist of more than 100 species. The genus holds agricultural significance, comprising 10 domesticated species (Crops) such as: Cowpeas ( Vigna unguiculata ), Adzuki bean ( Vigna angularis ) and Vigna umbellata (Rice bean).",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5B9B1FAF3FA3C29F9A,www.infonet-biovision.org,English,en,Green grams usually mature in 60 to 90 days. The early maturing varieties can often produce before drought destroys many bean species. Two varieties can be distinguished in Kenya:,Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-26F8AD5FE247044941,www.infonet-biovision.org,English,en,""" Nuru "" (performs well between 0 and 1350 m above sea level; days to flowering: 50; yield potential: 1.5 t/ha; resistant to mosaic disease; moderately resistant to bacterial blight)",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5784A022F521FA6D53,www.infonet-biovision.org,English,en,""" Imara "" (grows well between 0 and 1350 m above sea level; days to flowering: 50; yield potential: 1.5 t/ha; resistant to mosaic disease; moderately resistant to bacterial blight; it has wide adaptability)",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-9FB116BB9888532468,www.infonet-biovision.org,English,en,"Green grams grow best at an altitude of 0-1600 m above sea level and under warm climatic conditions (28 to 30degC). They are well adapted to red sandy loam soils, but also do reasonably well on not too exhausted sandy soils. Green grams are not tolerant to wet, poorly drained soils. They are drought tolerant and will give reasonable yields with as little as 650 mm of yearly rainfall. Heavy rainfall results in increased vegetative growth with reduced pod setting and development.",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/green-gram-revised,Green gram (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:51:01+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
